game_id,player_id,threshold,fair_yes,raw_fair_yes,model_version,calibration_version,calibration_sha256,generated_at,projection,residual_sd,position,season_games_before,games_used,prior_carries,prior_carries_pg,prior_rush_yds_pg,training_rows,qc_status,qc_reason,context_flags
2026_02_NYG_LA,00-0040691,80,0.0289297658862876,0.010147555602142286,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,8be61f9f4442b75fbacd335b0997d4ea8e5b412930fea99d98c12040deaa1086,2026-09-21T00:34:45.226001+00:00,39.387196578246005,17.499131191796593,QB,1,15,86.0,6.142857142857143,34.785714285714285,16329,PASS,,
2026_02_NYG_LA,00-0040691,70,0.0450062508681761,0.04011182248615254,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,8be61f9f4442b75fbacd335b0997d4ea8e5b412930fea99d98c12040deaa1086,2026-09-21T00:34:45.226001+00:00,39.387196578246005,17.499131191796593,QB,1,15,86.0,6.142857142857143,34.785714285714285,16329,PASS,,
2026_02_NYG_LA,00-0040691,60,0.0694607268464243,0.11941166667639508,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,8be61f9f4442b75fbacd335b0997d4ea8e5b412930fea99d98c12040deaa1086,2026-09-21T00:34:45.226001+00:00,39.387196578246005,17.499131191796593,QB,1,15,86.0,6.142857142857143,34.785714285714285,16329,PASS,,
2026_02_NYG_LA,00-0040691,50,0.1097112117780294,0.2720993510083092,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,8be61f9f4442b75fbacd335b0997d4ea8e5b412930fea99d98c12040deaa1086,2026-09-21T00:34:45.226001+00:00,39.387196578246005,17.499131191796593,QB,1,15,86.0,6.142857142857143,34.785714285714285,16329,PASS,,
2026_02_NYG_LA,00-0040691,40,0.4098939929328622,0.4860322644981321,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,8be61f9f4442b75fbacd335b0997d4ea8e5b412930fea99d98c12040deaa1086,2026-09-21T00:34:45.226001+00:00,39.387196578246005,17.499131191796593,QB,1,15,86.0,6.142857142857143,34.785714285714285,16329,PASS,,
2026_02_NYG_LA,00-0040691,30,0.5889175257731958,0.7041720160641882,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,8be61f9f4442b75fbacd335b0997d4ea8e5b412930fea99d98c12040deaa1086,2026-09-21T00:34:45.226001+00:00,39.387196578246005,17.499131191796593,QB,1,15,86.0,6.142857142857143,34.785714285714285,16329,PASS,,LOW_THRESHOLD_10_30_CALIBRATION_CAUTION
2026_02_NYG_LA,00-0040691,25,0.614247311827957,0.7945088823832531,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,8be61f9f4442b75fbacd335b0997d4ea8e5b412930fea99d98c12040deaa1086,2026-09-21T00:34:45.226001+00:00,39.387196578246005,17.499131191796593,QB,1,15,86.0,6.142857142857143,34.785714285714285,16329,PASS,,LOW_THRESHOLD_10_30_CALIBRATION_CAUTION
2026_02_NYG_LA,00-0040691,20,0.7077720207253886,0.8660463757573675,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,8be61f9f4442b75fbacd335b0997d4ea8e5b412930fea99d98c12040deaa1086,2026-09-21T00:34:45.226001+00:00,39.387196578246005,17.499131191796593,QB,1,15,86.0,6.142857142857143,34.785714285714285,16329,PASS,,LOW_THRESHOLD_10_30_CALIBRATION_CAUTION
2026_02_NYG_LA,00-0040691,15,0.7785467128027682,0.9182843023711009,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,8be61f9f4442b75fbacd335b0997d4ea8e5b412930fea99d98c12040deaa1086,2026-09-21T00:34:45.226001+00:00,39.387196578246005,17.499131191796593,QB,1,15,86.0,6.142857142857143,34.785714285714285,16329,PASS,,LOW_THRESHOLD_10_30_CALIBRATION_CAUTION
2026_02_NYG_LA,00-0040715,90,0.0694607268464243,0.06340095586809533,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,8be61f9f4442b75fbacd335b0997d4ea8e5b412930fea99d98c12040deaa1086,2026-09-21T00:34:45.226001+00:00,63.28170458268394,17.499131191796593,RB,1,9,101.0,12.625,51.25,16329,PASS,,
2026_02_NYG_LA,00-0040715,80,0.1097112117780294,0.16969313663373387,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,8be61f9f4442b75fbacd335b0997d4ea8e5b412930fea99d98c12040deaa1086,2026-09-21T00:34:45.226001+00:00,63.28170458268394,17.499131191796593,RB,1,9,101.0,12.625,51.25,16329,PASS,,
2026_02_NYG_LA,00-0040715,70,0.222509702457956,0.3505182576465319,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,8be61f9f4442b75fbacd335b0997d4ea8e5b412930fea99d98c12040deaa1086,2026-09-21T00:34:45.226001+00:00,63.28170458268394,17.499131191796593,RB,1,9,101.0,12.625,51.25,16329,PASS,,
2026_02_NYG_LA,00-0040715,60,0.4553571428571428,0.5743795201222643,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,8be61f9f4442b75fbacd335b0997d4ea8e5b412930fea99d98c12040deaa1086,2026-09-21T00:34:45.226001+00:00,63.28170458268394,17.499131191796593,RB,1,9,101.0,12.625,51.25,16329,PASS,,
2026_02_NYG_LA,00-0040715,50,0.614247311827957,0.7760713971922497,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,8be61f9f4442b75fbacd335b0997d4ea8e5b412930fea99d98c12040deaa1086,2026-09-21T00:34:45.226001+00:00,63.28170458268394,17.499131191796593,RB,1,9,101.0,12.625,51.25,16329,PASS,,
2026_02_NYG_LA,00-0040715,40,0.7785467128027682,0.9083148385078628,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,8be61f9f4442b75fbacd335b0997d4ea8e5b412930fea99d98c12040deaa1086,2026-09-21T00:34:45.226001+00:00,63.28170458268394,17.499131191796593,RB,1,9,101.0,12.625,51.25,16329,PASS,,
2026_02_NYG_LA,00-0040715,30,0.8320926385442513,0.971408285047512,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,8be61f9f4442b75fbacd335b0997d4ea8e5b412930fea99d98c12040deaa1086,2026-09-21T00:34:45.226001+00:00,63.28170458268394,17.499131191796593,RB,1,9,101.0,12.625,51.25,16329,PASS,,LOW_THRESHOLD_10_30_CALIBRATION_CAUTION
2026_02_NYG_LA,00-0040715,25,0.9149940968122786,0.9856518847086139,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,8be61f9f4442b75fbacd335b0997d4ea8e5b412930fea99d98c12040deaa1086,2026-09-21T00:34:45.226001+00:00,63.28170458268394,17.499131191796593,RB,1,9,101.0,12.625,51.25,16329,PASS,,LOW_THRESHOLD_10_30_CALIBRATION_CAUTION
2026_02_NYG_LA,00-0040715,120,0.014933628318584,0.0005951249260447508,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,8be61f9f4442b75fbacd335b0997d4ea8e5b412930fea99d98c12040deaa1086,2026-09-21T00:34:45.226001+00:00,63.28170458268394,17.499131191796593,RB,1,9,101.0,12.625,51.25,16329,PASS,,
2026_02_NYG_LA,00-0040715,110,0.0239520958083832,0.0037953935708395546,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,8be61f9f4442b75fbacd335b0997d4ea8e5b412930fea99d98c12040deaa1086,2026-09-21T00:34:45.226001+00:00,63.28170458268394,17.499131191796593,RB,1,9,101.0,12.625,51.25,16329,PASS,,
